id,PredictionString,negative,typical,indeterminate,atypical
059007b73d82_study,negative 0.8701650023460388 0 0 1 1 typical 0.0065749261085875 0 0 1 1 indeterminate 0.0194906055741012 0 0 1 1 atypical 0.0037694447487592 0 0 1 1,0.8701650023460388,0.0065749261085875,0.0194906055741012,0.0037694447487592
05ce6249b5c0_study,negative 0.0124378025066107 0 0 1 1 typical 0.5170973891019821 0 0 1 1 indeterminate 0.1567883178591728 0 0 1 1 atypical 0.2136764821410179 0 0 1 1,0.0124378025066107,0.5170973891019821,0.1567883178591728,0.2136764821410179
05f22f0c2412_study,negative 0.8227105832099915 0 0 1 1 typical 0.0238716346397995 0 0 1 1 indeterminate 0.0436134721711278 0 0 1 1 atypical 0.009804310798645 0 0 1 1,0.8227105832099915,0.0238716346397995,0.0436134721711278,0.009804310798645
061969abb8a5_study,negative 0.02332476092677095 0 0 1 1 typical 0.684749461710453 0 0 1 1 indeterminate 0.12957495927810664 0 0 1 1 atypical 0.062350801741704306 0 0 1 1,0.02332476092677095,0.684749461710453,0.12957495927810664,0.062350801741704306
063ee1363644_study,negative 0.4197770529985428 0 0 1 1 typical 0.2486164990067481 0 0 1 1 indeterminate 0.1828211170434951 0 0 1 1 atypical 0.0487853245437145 0 0 1 1,0.4197770529985428,0.2486164990067481,0.1828211170434951,0.0487853245437145
06d315ac12ff_study,negative 0.0041484695929102 0 0 1 1 typical 0.8139242899417877 0 0 1 1 indeterminate 0.0607304380089044 0 0 1 1 atypical 0.0211967965401709 0 0 1 1,0.0041484695929102,0.8139242899417877,0.0607304380089044,0.0211967965401709
06fa49182629_study,negative 0.112000489346683 0 0 1 1 typical 0.3516943195462226 0 0 1 1 indeterminate 0.2816063711047172 0 0 1 1 atypical 0.1546988262981176 0 0 1 1,0.112000489346683,0.3516943195462226,0.2816063711047172,0.1546988262981176
070d030a9ff7_study,negative 0.0796546626836061 0 0 1 1 typical 0.6208672571182251 0 0 1 1 indeterminate 0.1571131289005279 0 0 1 1 atypical 0.0423649389669299 0 0 1 1,0.0796546626836061,0.6208672571182251,0.1571131289005279,0.0423649389669299
07467db0a5ae_study,negative 0.6870334559679032 0 0 1 1 typical 0.032400965578854 0 0 1 1 indeterminate 0.1075226926803588 0 0 1 1 atypical 0.0730428956449031 0 0 1 1,0.6870334559679032,0.032400965578854,0.1075226926803588,0.0730428956449031
074763143b55_study,negative 0.8380141043663025 0 0 1 1 typical 0.0199404991790652 0 0 1 1 indeterminate 0.0356321303360164 0 0 1 1 atypical 0.0064132808195427 0 0 1 1,0.8380141043663025,0.0199404991790652,0.0356321303360164,0.0064132808195427
07bac22f0a34_study,negative 0.0029849866987206 0 0 1 1 typical 0.8490785956382751 0 0 1 1 indeterminate 0.0424221324175596 0 0 1 1 atypical 0.0055143109103664 0 0 1 1,0.0029849866987206,0.8490785956382751,0.0424221324175596,0.0055143109103664
080ea6634d62_study,negative 0.2980780673027038 0 0 1 1 typical 0.2719460642337799 0 0 1 1 indeterminate 0.2329489329457283 0 0 1 1 atypical 0.0970269304513931 0 0 1 1,0.2980780673027038,0.2719460642337799,0.2329489329457283,0.0970269304513931
0816f9d3875e_study,negative 0.0071051067439839 0 0 1 1 typical 0.8261849200725555 0 0 1 1 indeterminate 0.059437556117773 0 0 1 1 atypical 0.0072723966138437 0 0 1 1,0.0071051067439839,0.8261849200725555,0.059437556117773,0.0072723966138437
0838c0a2c424_study,negative 0.6479857420921326 0 0 1 1 typical 0.1089933521114289 0 0 1 1 indeterminate 0.1103614111989736 0 0 1 1 atypical 0.0326595015358179 0 0 1 1,0.6479857420921326,0.1089933521114289,0.1103614111989736,0.0326595015358179
0843b8e9ca34_study,negative 0.1081425929814577 0 0 1 1 typical 0.5039187085628509 0 0 1 1 indeterminate 0.2450212806463241 0 0 1 1 atypical 0.042917442806065 0 0 1 1,0.1081425929814577,0.5039187085628509,0.2450212806463241,0.042917442806065
0847751da0f7_study,negative 0.03768808320164675 0 0 1 1 typical 0.6863040870428085 0 0 1 1 indeterminate 0.1354069349169731 0 0 1 1 atypical 0.0406008864426985 0 0 1 1,0.03768808320164675,0.6863040870428085,0.1354069349169731,0.0406008864426985
08cc9af3edf8_study,negative 0.4778682392835617 0 0 1 1 typical 0.1132651872187852 0 0 1 1 indeterminate 0.231031776741147 0 0 1 1 atypical 0.0778347954340279 0 0 1 1,0.4778682392835617,0.1132651872187852,0.231031776741147,0.0778347954340279
096601e1340d_study,negative 0.0658729827031493 0 0 1 1 typical 0.6330583298206329 0 0 1 1 indeterminate 0.1731349816918373 0 0 1 1 atypical 0.0279337023198604 0 0 1 1,0.0658729827031493,0.6330583298206329,0.1731349816918373,0.0279337023198604
098be79259d5_study,negative 0.0057433011149987 0 0 1 1 typical 0.8003891611099243 0 0 1 1 indeterminate 0.0764013762772083 0 0 1 1 atypical 0.0174661748856306 0 0 1 1,0.0057433011149987,0.8003891611099243,0.0764013762772083,0.0174661748856306
0992f862466e_study,negative 0.0223189030215144 0 0 1 1 typical 0.5850078070163727 0 0 1 1 indeterminate 0.2004348161816596 0 0 1 1 atypical 0.09223847232759 0 0 1 1,0.0223189030215144,0.5850078070163727,0.2004348161816596,0.09223847232759
0a50336ef885_study,negative 0.00338954978331455 0 0 1 1 typical 0.8142233365774154 0 0 1 1 indeterminate 0.0683806225657463 0 0 1 1 atypical 0.01400649019517 0 0 1 1,0.00338954978331455,0.8142233365774154,0.0683806225657463,0.01400649019517
0ac42f524362_study,negative 0.3516579252481461 0 0 1 1 typical 0.1312392316758632 0 0 1 1 indeterminate 0.1918325459957122 0 0 1 1 atypical 0.2252703048288822 0 0 1 1,0.3516579252481461,0.1312392316758632,0.1918325459957122,0.2252703048288822
0b1d3c1abed3_study,negative 0.0101827509701251 0 0 1 1 typical 0.7623648631572724 0 0 1 1 indeterminate 0.0991231249272823 0 0 1 1 atypical 0.0283292750641703 0 0 1 1,0.0101827509701251,0.7623648631572724,0.0991231249272823,0.0283292750641703
0b1f60821d8f_study,negative 0.0352750488370657 0 0 1 1 typical 0.5988144791126251 0 0 1 1 indeterminate 0.2056200829148292 0 0 1 1 atypical 0.0602903876453638 0 0 1 1,0.0352750488370657,0.5988144791126251,0.2056200829148292,0.0602903876453638
0b55f8263527_study,negative 0.7392406570911407 0 0 1 1 typical 0.0750515753775835 0 0 1 1 indeterminate 0.0745558179914951 0 0 1 1 atypical 0.0111519612930715 0 0 1 1,0.7392406570911407,0.0750515753775835,0.0745558179914951,0.0111519612930715
0b6af2d5fa06_study,negative 0.8518734741210938 0 0 1 1 typical 0.0101350505836308 0 0 1 1 indeterminate 0.0281325194239616 0 0 1 1 atypical 0.0098589494545012 0 0 1 1,0.8518734741210938,0.0101350505836308,0.0281325194239616,0.0098589494545012
0ba4b75a0784_study,negative 0.7289499044418335 0 0 1 1 typical 0.0551654344797134 0 0 1 1 indeterminate 0.0913308532536029 0 0 1 1 atypical 0.0245538140833377 0 0 1 1,0.7289499044418335,0.0551654344797134,0.0913308532536029,0.0245538140833377
0bc43d526b5d_study,negative 0.0440002630650997 0 0 1 1 typical 0.6902397751808167 0 0 1 1 indeterminate 0.1400668273866176 0 0 1 1 atypical 0.0256931287795305 0 0 1 1,0.0440002630650997,0.6902397751808167,0.1400668273866176,0.0256931287795305
0bdd39af9529_study,negative 0.2185851365327835 0 0 1 1 typical 0.3495990020036697 0 0 1 1 indeterminate 0.2548509564995765 0 0 1 1 atypical 0.0769649004936218 0 0 1 1,0.2185851365327835,0.3495990020036697,0.2548509564995765,0.0769649004936218
0cca5e135833_study,negative 0.0087838973291218 0 0 1 1 typical 0.6065659666061402 0 0 1 1 indeterminate 0.1490567161142826 0 0 1 1 atypical 0.1355934309214353 0 0 1 1,0.0087838973291218,0.6065659666061402,0.1490567161142826,0.1355934309214353
0d21581c34cf_study,negative 0.0542122312635183 0 0 1 1 typical 0.5127807027101516 0 0 1 1 indeterminate 0.2635571509599685 0 0 1 1 atypical 0.0694499352574348 0 0 1 1,0.0542122312635183,0.5127807027101516,0.2635571509599685,0.0694499352574348
0d476d070d71_study,negative 0.5985184144973755 0 0 1 1 typical 0.1482796557247638 0 0 1 1 indeterminate 0.1250703410804271 0 0 1 1 atypical 0.0281315663084387 0 0 1 1,0.5985184144973755,0.1482796557247638,0.1250703410804271,0.0281315663084387
0d7e69753505_study,negative 0.7772789943218231 0 0 1 1 typical 0.0616762915253639 0 0 1 1 indeterminate 0.0545453293994069 0 0 1 1 atypical 0.0064993798360228 0 0 1 1,0.7772789943218231,0.0616762915253639,0.0545453293994069,0.0064993798360228
0d90fdee21da_study,negative 0.1694367805123329 0 0 1 1 typical 0.4084661370515823 0 0 1 1 indeterminate 0.2659948369860649 0 0 1 1 atypical 0.0561022324115037 0 0 1 1,0.1694367805123329,0.4084661370515823,0.2659948369860649,0.0561022324115037
0dd6457640a2_study,negative 0.6278591811656952 0 0 1 1 typical 0.1593858087062835 0 0 1 1 indeterminate 0.0973365018516778 0 0 1 1 atypical 0.0154185216128826 0 0 1 1,0.6278591811656952,0.1593858087062835,0.0973365018516778,0.0154185216128826
0e5a61d4ecaf_study,negative 0.0059670338314026 0 0 1 1 typical 0.8439331734180451 0 0 1 1 indeterminate 0.0453998633660376 0 0 1 1 atypical 0.004699922138825 0 0 1 1,0.0059670338314026,0.8439331734180451,0.0453998633660376,0.004699922138825
0e6a7ad528a2_study,negative 0.0034440799592994 0 0 1 1 typical 0.8481160843372345 0 0 1 1 indeterminate 0.044901704378426 0 0 1 1 atypical 0.0035381399979814 0 0 1 1,0.0034440799592994,0.8481160843372345,0.044901704378426,0.0035381399979814
0e72153af29d_study,negative 0.6191602563858032 0 0 1 1 typical 0.0914370923489332 0 0 1 1 indeterminate 0.1241902375221252 0 0 1 1 atypical 0.0652123962342739 0 0 1 1,0.6191602563858032,0.0914370923489332,0.1241902375221252,0.0652123962342739
0e943735788f_study,negative 0.0087423268414568 0 0 1 1 typical 0.6991608345508575 0 0 1 1 indeterminate 0.1428630039095878 0 0 1 1 atypical 0.0492338391393423 0 0 1 1,0.0087423268414568,0.6991608345508575,0.1428630039095878,0.0492338391393423
0ebc8d73fad5_study,negative 0.1056301437318325 0 0 1 1 typical 0.4420099574327468 0 0 1 1 indeterminate 0.265723711848259 0 0 1 1 atypical 0.0866361977159977 0 0 1 1,0.1056301437318325,0.4420099574327468,0.265723711848259,0.0866361977159977
0ebcd444ab94_study,negative 0.0110615084320306 0 0 1 1 typical 0.566260621547699 0 0 1 1 indeterminate 0.2139116957783699 0 0 1 1 atypical 0.1087661591172218 0 0 1 1,0.0110615084320306,0.566260621547699,0.2139116957783699,0.1087661591172218
0ec0901a5d45_study,negative 0.1560788325220346 0 0 1 1 typical 0.3995225059986114 0 0 1 1 indeterminate 0.2686239540576934 0 0 1 1 atypical 0.0757747158408164 0 0 1 1,0.1560788325220346,0.3995225059986114,0.2686239540576934,0.0757747158408164
0ecd0d14d4f4_study,negative 0.0190418665343895 0 0 1 1 typical 0.6603892189264298 0 0 1 1 indeterminate 0.153409713357687 0 0 1 1 atypical 0.0671592176705598 0 0 1 1,0.0190418665343895,0.6603892189264298,0.153409713357687,0.0671592176705598
0f6a24630aae_study,negative 0.3465331599116325 0 0 1 1 typical 0.1839552190899848 0 0 1 1 indeterminate 0.2268319237232208 0 0 1 1 atypical 0.1426797100901603 0 0 1 1,0.3465331599116325,0.1839552190899848,0.2268319237232208,0.1426797100901603
0f78e4f5c662_study,negative 0.2955367875099182 0 0 1 1 typical 0.1835085952281951 0 0 1 1 indeterminate 0.316275890469551 0 0 1 1 atypical 0.1046787318587303 0 0 1 1,0.2955367875099182,0.1835085952281951,0.316275890469551,0.1046787318587303
0fa7372c4120_study,negative 0.0145708000473678 0 0 1 1 typical 0.7281743288040161 0 0 1 1 indeterminate 0.1324879191815853 0 0 1 1 atypical 0.0247669370658695 0 0 1 1,0.0145708000473678,0.7281743288040161,0.1324879191815853,0.0247669370658695
0fb12a40b091_study,negative 0.4236032778024673 0 0 1 1 typical 0.2353260761499405 0 0 1 1 indeterminate 0.1866764663159847 0 0 1 1 atypical 0.0543941736221313 0 0 1 1,0.4236032778024673,0.2353260761499405,0.1866764663159847,0.0543941736221313
102b201f8074_study,negative 0.0072878321865573 0 0 1 1 typical 0.0209545388584956 0 0 1 1 indeterminate 0.0553694799169898 0 0 1 1 atypical 0.8163881576061248 0 0 1 1,0.0072878321865573,0.0209545388584956,0.0553694799169898,0.8163881576061248
10450f9a0671_study,negative 0.2086136706173419 0 0 1 1 typical 0.4041468656063079 0 0 1 1 indeterminate 0.207994402050972 0 0 1 1 atypical 0.0792450635880231 0 0 1 1,0.2086136706173419,0.4041468656063079,0.207994402050972,0.0792450635880231
106326aea184_study,negative 0.75193425655365 0 0 1 1 typical 0.0450994241982698 0 0 1 1 indeterminate 0.0775888592004776 0 0 1 1 atypical 0.0253774699941277 0 0 1 1,0.75193425655365,0.0450994241982698,0.0775888592004776,0.0253774699941277
108d012276cd_study,negative 0.3743953680992126 0 0 1 1 typical 0.2011526545882225 0 0 1 1 indeterminate 0.2390497109293937 0 0 1 1 atypical 0.0854022618383169 0 0 1 1,0.3743953680992126,0.2011526545882225,0.2390497109293937,0.0854022618383169
10e136a7def6_study,negative 0.7113799768686294 0 0 1 1 typical 0.0568236923217773 0 0 1 1 indeterminate 0.0851416132599115 0 0 1 1 atypical 0.046654719337821 0 0 1 1,0.7113799768686294,0.0568236923217773,0.0851416132599115,0.046654719337821
10e407d29b98_study,negative 0.5135952618718147 0 0 1 1 typical 0.2133464309573173 0 0 1 1 indeterminate 0.1539365446567535 0 0 1 1 atypical 0.0191217486560344 0 0 1 1,0.5135952618718147,0.2133464309573173,0.1539365446567535,0.0191217486560344
112fca0c27c7_study,negative 0.0041521247848868 0 0 1 1 typical 0.7753309845924378 0 0 1 1 indeterminate 0.1002764298021793 0 0 1 1 atypical 0.0202404467761516 0 0 1 1,0.0041521247848868,0.7753309845924378,0.1002764298021793,0.0202404467761516
1150b14c8978_study,negative 0.3451264446973801 0 0 1 1 typical 0.3011860370635986 0 0 1 1 indeterminate 0.2002600654959678 0 0 1 1 atypical 0.0534274486452341 0 0 1 1,0.3451264446973801,0.3011860370635986,0.2002600654959678,0.0534274486452341
11808a6c4ebc_study,negative 0.0036710468190722 0 0 1 1 typical 0.851459127664566 0 0 1 1 indeterminate 0.0394460500031709 0 0 1 1 atypical 0.0054237879160791 0 0 1 1,0.0036710468190722,0.851459127664566,0.0394460500031709,0.0054237879160791
119e45ffb508_study,negative 0.0038208633800968 0 0 1 1 typical 0.819001625776291 0 0 1 1 indeterminate 0.0670298390090465 0 0 1 1 atypical 0.0101476637180894 0 0 1 1,0.0038208633800968,0.819001625776291,0.0670298390090465,0.0101476637180894
1204a99587e8_study,negative 0.7393104732036591 0 0 1 1 typical 0.0667431503534317 0 0 1 1 indeterminate 0.0754279023408889 0 0 1 1 atypical 0.0185184386093169 0 0 1 1,0.7393104732036591,0.0667431503534317,0.0754279023408889,0.0185184386093169
124796c05943_study,negative 0.008175443210639 0 0 1 1 typical 0.770657970905304 0 0 1 1 indeterminate 0.100518287718296 0 0 1 1 atypical 0.0206483086198568 0 0 1 1,0.008175443210639,0.770657970905304,0.100518287718296,0.0206483086198568
12d16bfd378c_study,negative 0.1263199230283498 0 0 1 1 typical 0.2378193598985672 0 0 1 1 indeterminate 0.25460523635149 0 0 1 1 atypical 0.2812554749846458 0 0 1 1,0.1263199230283498,0.2378193598985672,0.25460523635149,0.2812554749846458
12d71150e1c6_study,negative 0.4060455003380775 0 0 1 1 typical 0.2869425338506698 0 0 1 1 indeterminate 0.1639600136876106 0 0 1 1 atypical 0.0430519334599375 0 0 1 1,0.4060455003380775,0.2869425338506698,0.1639600136876106,0.0430519334599375
12e91c6be34e_study,negative 0.0087815263029187 0 0 1 1 typical 0.8279758954048158 0 0 1 1 indeterminate 0.0563668490946292 0 0 1 1 atypical 0.0068757563270628 0 0 1 1,0.0087815263029187,0.8279758954048158,0.0563668490946292,0.0068757563270628
134a29f5263d_study,negative 0.8614313101768494 0 0 1 1 typical 0.0104535888275131 0 0 1 1 indeterminate 0.0239467182196676 0 0 1 1 atypical 0.0041684026597067 0 0 1 1,0.8614313101768494,0.0104535888275131,0.0239467182196676,0.0041684026597067
13dd8cf5ae88_study,negative 0.0124925471143797 0 0 1 1 typical 0.7691877388954163 0 0 1 1 indeterminate 0.0890170234441757 0 0 1 1 atypical 0.0293027106113731 0 0 1 1,0.0124925471143797,0.7691877388954163,0.0890170234441757,0.0293027106113731
14072c7f2a75_study,negative 0.0110580294346436 0 0 1 1 typical 0.7615531134605408 0 0 1 1 indeterminate 0.1109497094154357 0 0 1 1 atypical 0.0164391401130706 0 0 1 1,0.0110580294346436,0.7615531134605408,0.1109497094154357,0.0164391401130706
1432f644f41a_study,negative 0.7935733389854431 0 0 1 1 typical 0.043496651276946 0 0 1 1 indeterminate 0.0538166122511029 0 0 1 1 atypical 0.0091133983060717 0 0 1 1,0.7935733389854431,0.043496651276946,0.0538166122511029,0.0091133983060717
1448dfb57548_study,negative 0.8326399099826812 0 0 1 1 typical 0.0208808454312384 0 0 1 1 indeterminate 0.039114605076611 0 0 1 1 atypical 0.0073646467737853 0 0 1 1,0.8326399099826812,0.0208808454312384,0.039114605076611,0.0073646467737853
147a09511a1b_study,negative 0.3303302204608917 0 0 1 1 typical 0.3352946269512176 0 0 1 1 indeterminate 0.1872056639194488 0 0 1 1 atypical 0.0471694760769605 0 0 1 1,0.3303302204608917,0.3352946269512176,0.1872056639194488,0.0471694760769605
148c96b41de4_study,negative 0.5121844840049744 0 0 1 1 typical 0.1379024627804756 0 0 1 1 indeterminate 0.177549512386322 0 0 1 1 atypical 0.0723635347187519 0 0 1 1,0.5121844840049744,0.1379024627804756,0.177549512386322,0.0723635347187519
149c8d66e874_study,negative 0.0018200876959599 0 0 1 1 typical 0.8562089753150939 0 0 1 1 indeterminate 0.0369415669701993 0 0 1 1 atypical 0.0050293552991934 0 0 1 1,0.0018200876959599,0.8562089753150939,0.0369415669701993,0.0050293552991934
14be2e12c7cf_study,negative 0.0119822847726754 0 0 1 1 typical 0.7463145303726196 0 0 1 1 indeterminate 0.1105504691600799 0 0 1 1 atypical 0.0311527302861213 0 0 1 1,0.0119822847726754,0.7463145303726196,0.1105504691600799,0.0311527302861213
1517e9b8a9f3_study,negative 0.1219102298468351 0 0 1 1 typical 0.5217562985420228 0 0 1 1 indeterminate 0.1981603354215622 0 0 1 1 atypical 0.0581731416285038 0 0 1 1,0.1219102298468351,0.5217562985420228,0.1981603354215622,0.0581731416285038
1595ac3e0da9_study,negative 0.5011632916331291 0 0 1 1 typical 0.1441434103250503 0 0 1 1 indeterminate 0.1780802135169506 0 0 1 1 atypical 0.0766130797937512 0 0 1 1,0.5011632916331291,0.1441434103250503,0.1780802135169506,0.0766130797937512
15c748a291eb_study,negative 0.0050480010150931 0 0 1 1 typical 0.8272911989688874 0 0 1 1 indeterminate 0.0551343126967549 0 0 1 1 atypical 0.0125264739547856 0 0 1 1,0.0050480010150931,0.8272911989688874,0.0551343126967549,0.0125264739547856
163abcbc5d4a_study,negative 0.0679298090934753 0 0 1 1 typical 0.6238746333122254 0 0 1 1 indeterminate 0.182465631365776 0 0 1 1 atypical 0.0257299243099987 0 0 1 1,0.0679298090934753,0.6238746333122254,0.182465631365776,0.0257299243099987
164b05333dd6_study,negative 0.4734202790260314 0 0 1 1 typical 0.1246460568904876 0 0 1 1 indeterminate 0.2025608366727829 0 0 1 1 atypical 0.0993728134036064 0 0 1 1,0.4734202790260314,0.1246460568904876,0.2025608366727829,0.0993728134036064
164de8fd99f3_study,negative 0.7512563133239747 0 0 1 1 typical 0.0654423816502094 0 0 1 1 indeterminate 0.0680071742087602 0 0 1 1 atypical 0.0152941150497645 0 0 1 1,0.7512563133239747,0.0654423816502094,0.0680071742087602,0.0152941150497645
1655b1e7933e_study,negative 0.3606039577722549 0 0 1 1 typical 0.3398128765821456 0 0 1 1 indeterminate 0.169883861541748 0 0 1 1 atypical 0.0296992953307926 0 0 1 1,0.3606039577722549,0.3398128765821456,0.169883861541748,0.0296992953307926
16924e50c674_study,negative 0.0416712236031889 0 0 1 1 typical 0.7183296370506287 0 0 1 1 indeterminate 0.1277747273445129 0 0 1 1 atypical 0.0122243865206837 0 0 1 1,0.0416712236031889,0.7183296370506287,0.1277747273445129,0.0122243865206837
17562fa44338_study,negative 0.0013574398960918 0 0 1 1 typical 0.8471612870693207 0 0 1 1 indeterminate 0.0444793806970119 0 0 1 1 atypical 0.0070019156392663 0 0 1 1,0.0013574398960918,0.8471612870693207,0.0444793806970119,0.0070019156392663
1777481e665f_study,negative 0.8198637306690216 0 0 1 1 typical 0.0271037881821393 0 0 1 1 indeterminate 0.0446697887033224 0 0 1 1 atypical 0.0083626858890056 0 0 1 1,0.8198637306690216,0.0271037881821393,0.0446697887033224,0.0083626858890056
17ffbc3d2207_study,negative 0.8557439255714417 0 0 1 1 typical 0.0130660404544323 0 0 1 1 indeterminate 0.0261549097672104 0 0 1 1 atypical 0.0050350997131317 0 0 1 1,0.8557439255714417,0.0130660404544323,0.0261549097672104,0.0050350997131317
1834c71c3ae8_study,negative 0.5408510142564774 0 0 1 1 typical 0.152111614048481 0 0 1 1 indeterminate 0.1519291466474533 0 0 1 1 atypical 0.0551082126051187 0 0 1 1,0.5408510142564774,0.152111614048481,0.1519291466474533,0.0551082126051187
1846f85eefa1_study,negative 0.7577751398086547 0 0 1 1 typical 0.0552690168842673 0 0 1 1 indeterminate 0.0715443073585629 0 0 1 1 atypical 0.0154115330055356 0 0 1 1,0.7577751398086547,0.0552690168842673,0.0715443073585629,0.0154115330055356
